customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment
C10098,56,5,243633.5,3,3,3,9,Potential Customers
C06246,2,4,243620.0,5,2,3,10,Loyal Customers
C17832,137,6,243615.5,2,3,3,8,Potential Customers
C16616,44,9,243614.0,3,5,3,11,Loyal Customers
C00578,45,3,243582.5,3,1,3,7,Potential Customers
C17902,3,6,243566.5,5,3,3,11,Loyal Customers
C09268,34,6,243558.0,4,3,3,10,Loyal Customers
C03532,3,5,243547.5,5,3,3,11,Loyal Customers
C18085,13,3,243456.5,5,1,3,9,Potential Customers
C07816,67,5,243447.0,3,3,3,9,Potential Customers
C19652,15,7,243422.0,5,4,3,12,Loyal Customers
C19059,484,3,243417.5,1,1,3,5,At Risk
C19843,39,6,243384.0,4,3,3,10,Loyal Customers
C12349,147,5,243356.5,2,3,3,8,Potential Customers
C19972,20,8,243348.0,4,4,3,11,Loyal Customers
C02623,53,5,243342.5,3,3,3,9,Potential Customers
C18592,11,5,243295.5,5,3,3,11,Loyal Customers
C19854,231,5,243249.0,1,3,3,7,Potential Customers
C17571,14,8,243235.5,5,4,3,12,Loyal Customers
C10843,21,7,243224.5,4,4,3,11,Loyal Customers
C06035,229,2,243224.5,1,1,3,5,At Risk
C16416,57,6,243220.0,3,3,3,9,Potential Customers
C10460,24,6,243218.0,4,3,3,10,Loyal Customers
C16895,3,8,243207.5,5,4,3,12,Loyal Customers
C07009,37,5,243175.0,4,3,3,10,Loyal Customers
C06987,56,9,243172.5,3,5,3,11,Loyal Customers
C00394,5,4,243168.0,5,2,3,10,Loyal Customers
C07309,12,4,243126.5,5,2,3,10,Loyal Customers
C08093,20,5,243115.0,4,3,3,10,Loyal Customers
C13127,15,7,243099.5,5,4,3,12,Loyal Customers
C13415,21,6,243094.5,4,3,3,10,Loyal Customers
C14325,5,5,243084.5,5,3,3,11,Loyal Customers
C00903,25,7,243066.0,4,4,3,11,Loyal Customers
C11434,179,5,243051.5,2,3,3,8,Potential Customers
C04608,22,4,243036.0,4,2,3,9,Potential Customers
C09750,67,2,243026.0,3,1,3,7,Potential Customers
C15498,21,5,243015.0,4,3,3,10,Loyal Customers
C09415,18,6,243015.0,4,3,3,10,Loyal Customers
C17210,190,4,242981.5,1,2,3,6,At Risk
C01054,202,3,242962.5,1,1,3,5,At Risk
C02414,71,6,242955.0,3,3,3,9,Potential Customers
C16478,20,5,242952.5,4,3,3,10,Loyal Customers
C10130,11,5,242951.0,5,3,3,11,Loyal Customers
C10395,7,7,242920.0,5,4,3,12,Loyal Customers
C04416,46,2,242915.0,3,1,3,7,Potential Customers
C03585,25,7,242912.5,4,4,3,11,Loyal Customers
C13922,10,8,242894.0,5,4,3,12,Loyal Customers
C04378,3,6,242871.0,5,3,3,11,Loyal Customers
C14185,30,3,242853.0,4,1,3,8,Potential Customers
C04551,8,8,242844.0,5,4,3,12,Loyal Customers
C08840,231,4,242816.5,1,2,3,6,At Risk
C12396,31,4,242797.0,4,2,3,9,Potential Customers
C11466,155,5,242769.0,2,3,3,8,Potential Customers
C05945,36,7,242699.5,4,4,3,11,Loyal Customers
C06195,3,7,242657.0,5,4,3,12,Loyal Customers
C15427,378,3,242648.5,1,1,3,5,At Risk
C06033,13,8,242646.0,5,4,3,12,Loyal Customers
C04211,17,5,242636.5,5,3,3,11,Loyal Customers
C06414,50,6,242624.0,3,3,3,9,Potential Customers
C01671,26,4,242603.0,4,2,3,9,Potential Customers
C09476,229,5,242602.0,1,3,3,7,Potential Customers
C19677,121,6,242593.0,2,3,3,8,Potential Customers
C10680,91,4,242584.0,2,2,3,7,Potential Customers
C10532,72,4,242555.5,3,2,3,8,Potential Customers
C09225,90,5,242528.0,2,3,3,8,Potential Customers
C05421,11,7,242518.5,5,4,3,12,Loyal Customers
C06819,365,3,242504.0,1,1,3,5,At Risk
C10926,139,3,242478.0,2,1,3,6,At Risk
C18254,195,4,242452.0,1,2,3,6,At Risk
C06665,173,5,242419.0,2,3,3,8,Potential Customers
C18909,78,5,242386.5,3,3,3,9,Potential Customers
C07100,66,4,242380.5,3,2,3,8,Potential Customers
C18914,1,6,242365.5,5,3,3,11,Loyal Customers
C17205,15,2,242357.0,5,1,3,9,Potential Customers
C02266,77,5,242336.5,3,3,3,9,Potential Customers
C05091,32,7,242331.0,4,4,3,11,Loyal Customers
C13104,35,6,242298.0,4,3,3,10,Loyal Customers
C07908,20,10,242279.0,4,5,3,12,Loyal Customers
C09267,98,4,242252.0,2,2,3,7,Potential Customers
C15751,46,6,242245.5,3,3,3,9,Potential Customers
C15532,100,5,242242.0,2,3,3,8,Potential Customers
C17864,1,4,242227.0,5,2,3,10,Loyal Customers
C06038,4,7,242210.5,5,4,3,12,Loyal Customers
C18423,14,3,242203.5,5,1,3,9,Potential Customers
C14075,1,6,242151.5,5,3,3,11,Loyal Customers
C13204,124,7,242119.5,2,4,3,9,Potential Customers
C13749,26,6,242106.5,4,3,3,10,Loyal Customers
C13794,62,8,242100.5,3,4,3,10,Loyal Customers
C03915,33,5,242096.5,4,3,3,10,Loyal Customers
C00469,52,7,242086.5,3,4,3,10,Loyal Customers
C08903,2,7,242086.0,5,4,3,12,Loyal Customers
C19287,85,5,242035.5,2,3,3,8,Potential Customers
C06224,119,4,242003.0,2,2,3,7,Potential Customers
C15527,1,5,241993.0,5,3,3,11,Loyal Customers
C03755,134,8,241985.5,2,4,3,9,Potential Customers
C06143,36,3,241921.0,4,1,3,8,Potential Customers
C03802,41,5,241876.5,3,3,3,9,Potential Customers
C04207,123,7,241869.5,2,4,3,9,Potential Customers
C03479,56,7,241855.5,3,4,3,10,Loyal Customers
C06429,72,4,241846.0,3,2,3,8,Potential Customers
C14783,122,4,241806.0,2,2,3,7,Potential Customers
C14330,17,4,241760.5,5,2,3,10,Loyal Customers
C01048,4,6,241753.5,5,3,3,11,Loyal Customers
C16404,26,5,241712.5,4,3,3,10,Loyal Customers
C10581,4,6,241687.5,5,3,3,11,Loyal Customers
C08602,129,5,241651.5,2,3,3,8,Potential Customers
C03384,5,7,241643.5,5,4,3,12,Loyal Customers
C13423,154,6,241637.5,2,3,3,8,Potential Customers
C07197,39,2,241629.0,4,1,3,8,Potential Customers
C17830,9,7,241609.5,5,4,3,12,Loyal Customers
C15107,37,10,241537.0,4,5,3,12,Loyal Customers
C11665,14,3,241496.5,5,1,3,9,Potential Customers
C16004,169,2,241496.5,2,1,3,6,At Risk
C05051,18,5,241475.5,4,3,3,10,Loyal Customers
C12843,35,6,241472.5,4,3,3,10,Loyal Customers
C05630,10,5,241467.5,5,3,3,11,Loyal Customers
C15393,87,7,241414.5,2,4,3,9,Potential Customers
C18405,215,5,241392.5,1,3,3,7,Potential Customers
C14927,327,3,241383.0,1,1,3,5,At Risk
C00096,36,5,241369.0,4,3,3,10,Loyal Customers
C03722,27,4,241316.5,4,2,3,9,Potential Customers
C18259,4,7,241310.5,5,4,3,12,Loyal Customers
C08478,123,6,241274.0,2,3,3,8,Potential Customers
C09895,41,6,241200.5,3,3,3,9,Potential Customers
C13370,49,5,241187.5,3,3,3,9,Potential Customers
C09773,40,4,241186.5,3,2,3,8,Potential Customers
C16851,91,5,241181.0,2,3,3,8,Potential Customers
C12394,53,7,241149.5,3,4,3,10,Loyal Customers
C16950,91,8,241148.0,2,4,3,9,Potential Customers
C10566,19,5,241142.0,4,3,3,10,Loyal Customers
C19944,71,4,241113.5,3,2,3,8,Potential Customers
C16312,166,6,241104.0,2,3,3,8,Potential Customers
C17300,34,7,241071.5,4,4,3,11,Loyal Customers
C01911,150,3,241039.0,2,1,3,6,At Risk
C17258,29,2,241036.5,4,1,3,8,Potential Customers
C14784,5,5,241013.5,5,3,3,11,Loyal Customers
C17439,3,6,241000.0,5,3,3,11,Loyal Customers
C08310,168,6,240973.0,2,3,3,8,Potential Customers
C13094,357,4,240971.0,1,2,3,6,At Risk
C12105,8,5,240962.0,5,3,3,11,Loyal Customers
C03573,36,3,240954.5,4,1,3,8,Potential Customers
C14632,6,5,240893.5,5,3,3,11,Loyal Customers
C09125,57,6,240884.0,3,3,3,9,Potential Customers
C11398,88,3,240825.5,2,1,3,6,At Risk
C07089,57,6,240790.5,3,3,3,9,Potential Customers
C15862,8,7,240766.5,5,4,3,12,Loyal Customers
C11138,34,7,240761.0,4,4,3,11,Loyal Customers
C05342,122,4,240743.0,2,2,3,7,Potential Customers
C15234,33,4,240735.0,4,2,3,9,Potential Customers
C06095,82,5,240733.5,2,3,3,8,Potential Customers
C05219,37,7,240731.5,4,4,3,11,Loyal Customers
C14548,13,5,240688.0,5,3,3,11,Loyal Customers
C19122,1,6,240677.0,5,3,3,11,Loyal Customers
C19498,10,6,240675.5,5,3,3,11,Loyal Customers
C08074,2,3,240669.0,5,1,3,9,Potential Customers
C02283,32,6,240656.0,4,3,3,10,Loyal Customers
C07201,96,4,240655.0,2,2,3,7,Potential Customers
C14689,105,4,240633.0,2,2,3,7,Potential Customers
C19470,31,4,240578.0,4,2,3,9,Potential Customers
C14343,61,7,240528.0,3,4,3,10,Loyal Customers
C11047,21,7,240520.0,4,4,3,11,Loyal Customers
C00106,21,7,240497.5,4,4,3,11,Loyal Customers
C09089,68,6,240468.0,3,3,3,9,Potential Customers
C16884,34,5,240466.0,4,3,3,10,Loyal Customers
C02380,63,5,240431.0,3,3,3,9,Potential Customers
C05374,52,4,240418.0,3,2,3,8,Potential Customers
C05609,57,7,240415.0,3,4,3,10,Loyal Customers
C17569,66,5,240362.5,3,3,3,9,Potential Customers
C06988,6,4,240358.5,5,2,3,10,Loyal Customers
C04064,150,5,240333.0,2,3,3,8,Potential Customers
C08649,80,7,240332.5,2,4,3,9,Potential Customers
C18113,9,6,240326.0,5,3,3,11,Loyal Customers
C06201,18,9,240322.5,4,5,3,12,Loyal Customers
C19193,51,4,240310.5,3,2,3,8,Potential Customers
C05407,94,4,240253.5,2,2,3,7,Potential Customers
C00068,37,7,240239.0,4,4,3,11,Loyal Customers
C13595,39,5,240236.0,4,3,3,10,Loyal Customers
C01136,23,7,240221.0,4,4,3,11,Loyal Customers
C08657,9,4,240193.5,5,2,3,10,Loyal Customers
C12851,117,2,240186.0,2,1,3,6,At Risk
C09756,123,8,240162.0,2,4,3,9,Potential Customers
C03081,235,7,240133.0,1,4,3,8,Potential Customers
C17844,23,7,240106.5,4,4,3,11,Loyal Customers
C15159,82,7,240100.0,2,4,3,9,Potential Customers
C14649,13,5,240097.5,5,3,3,11,Loyal Customers
C18647,70,4,240067.0,3,2,3,8,Potential Customers
C02806,18,5,240067.0,4,3,3,10,Loyal Customers
C11263,21,8,240052.5,4,4,3,11,Loyal Customers
C12700,69,6,240030.0,3,3,3,9,Potential Customers
C18586,7,6,240025.5,5,3,3,11,Loyal Customers
C07555,24,6,240002.5,4,3,3,10,Loyal Customers
C13168,15,7,239958.0,5,4,3,12,Loyal Customers
C19869,5,6,239943.0,5,3,3,11,Loyal Customers
C10933,22,6,239925.0,4,3,3,10,Loyal Customers
C09986,253,6,239916.5,1,3,3,7,Potential Customers
C06766,144,5,239915.0,2,3,3,8,Potential Customers
C04859,1,5,239840.5,5,3,3,11,Loyal Customers
C03467,43,8,239824.5,3,4,3,10,Loyal Customers
C19569,25,5,239813.0,4,3,3,10,Loyal Customers
C14246,139,8,239804.5,2,4,3,9,Potential Customers
C17721,1,6,239796.5,5,3,3,11,Loyal Customers
C11898,85,5,239758.0,2,3,3,8,Potential Customers
C19537,10,5,239740.0,5,3,3,11,Loyal Customers
C09553,177,7,239720.5,2,4,3,9,Potential Customers
C02392,2,6,239712.5,5,3,3,11,Loyal Customers
C06561,40,7,239691.5,3,4,3,10,Loyal Customers
C12915,174,6,239662.5,2,3,3,8,Potential Customers
C03623,306,1,239652.0,1,1,3,5,At Risk
C17060,167,4,239641.5,2,2,3,7,Potential Customers
C06888,15,4,239580.0,5,2,3,10,Loyal Customers
C16406,103,6,239578.5,2,3,3,8,Potential Customers
C02896,87,1,239576.0,2,1,3,6,At Risk
C09641,40,7,239543.5,3,4,3,10,Loyal Customers
C17558,70,8,239533.0,3,4,3,10,Loyal Customers
C02884,10,5,239527.5,5,3,3,11,Loyal Customers
C14568,33,3,239489.5,4,1,3,8,Potential Customers
C05138,19,5,239474.0,4,3,3,10,Loyal Customers
C15448,5,3,239451.0,5,1,3,9,Potential Customers
C01897,2,7,239430.5,5,4,3,12,Loyal Customers
C14522,217,5,239421.5,1,3,3,7,Potential Customers
C11633,144,6,239417.0,2,3,3,8,Potential Customers
C00657,84,6,239416.5,2,3,3,8,Potential Customers
C03132,25,6,239370.0,4,3,3,10,Loyal Customers
C13433,4,9,239343.0,5,5,3,13,Champions
C19757,5,4,239324.0,5,2,3,10,Loyal Customers
C19036,179,6,239286.5,2,3,3,8,Potential Customers
C18399,35,5,239280.5,4,3,3,10,Loyal Customers
C09439,3,6,239247.0,5,3,3,11,Loyal Customers
C09119,19,5,239211.5,4,3,3,10,Loyal Customers
C16675,35,4,239204.5,4,2,3,9,Potential Customers
C04323,24,6,239202.5,4,3,3,10,Loyal Customers
C15605,107,8,239185.0,2,4,3,9,Potential Customers
C17380,386,5,239182.5,1,3,3,7,Potential Customers
C05543,478,4,239161.0,1,2,3,6,At Risk
C14624,173,3,239135.0,2,1,3,6,At Risk
C17762,16,6,239094.0,5,3,3,11,Loyal Customers
C05794,1,5,239091.5,5,3,3,11,Loyal Customers
C16063,49,4,239073.0,3,2,3,8,Potential Customers
C05203,57,5,239068.5,3,3,3,9,Potential Customers
C18051,167,4,239064.0,2,2,3,7,Potential Customers
C02504,184,2,239063.5,1,1,3,5,At Risk
C00948,97,6,239047.0,2,3,3,8,Potential Customers
C02071,130,7,239025.0,2,4,3,9,Potential Customers
C11815,27,8,239023.5,4,4,3,11,Loyal Customers
C05917,42,8,238977.5,3,4,3,10,Loyal Customers
C11268,16,5,238922.5,5,3,3,11,Loyal Customers
C02225,39,5,238886.5,4,3,3,10,Loyal Customers
C17057,33,5,238855.0,4,3,3,10,Loyal Customers
C03770,94,5,238812.0,2,3,3,8,Potential Customers
C17020,43,5,238803.0,3,3,3,9,Potential Customers
C03639,133,7,238759.5,2,4,3,9,Potential Customers
C06731,56,6,238757.5,3,3,3,9,Potential Customers
C18693,233,2,238756.0,1,1,3,5,At Risk
C11978,5,7,238734.5,5,4,3,12,Loyal Customers
C04569,91,6,238720.0,2,3,3,8,Potential Customers
C10872,35,5,238717.0,4,3,3,10,Loyal Customers
C08250,10,5,238715.5,5,3,3,11,Loyal Customers
C06146,19,7,238714.5,4,4,3,11,Loyal Customers
C05334,36,7,238681.5,4,4,3,11,Loyal Customers
C01868,219,4,238663.5,1,2,3,6,At Risk
C04356,60,4,238650.5,3,2,3,8,Potential Customers
C01566,14,6,238643.0,5,3,3,11,Loyal Customers
C00886,62,4,238632.5,3,2,3,8,Potential Customers
C01155,26,7,238620.5,4,4,3,11,Loyal Customers
C14421,5,6,238617.5,5,3,3,11,Loyal Customers
C04797,35,4,238616.0,4,2,3,9,Potential Customers
C01846,2,3,238578.0,5,1,3,9,Potential Customers
C10477,4,8,238574.5,5,4,3,12,Loyal Customers
C15537,69,4,238570.0,3,2,3,8,Potential Customers
C00012,24,3,238565.0,4,1,3,8,Potential Customers
C13777,24,7,238557.0,4,4,3,11,Loyal Customers
C16957,94,6,238515.0,2,3,3,8,Potential Customers
C03048,7,5,238492.0,5,3,3,11,Loyal Customers
C15374,103,3,238456.0,2,1,3,6,At Risk
C12157,61,5,238436.0,3,3,3,9,Potential Customers
C12191,83,6,238431.0,2,3,3,8,Potential Customers
C09627,137,6,238417.5,2,3,3,8,Potential Customers
C07560,3,5,238407.5,5,3,3,11,Loyal Customers
C12552,36,6,238407.0,4,3,3,10,Loyal Customers
C12737,27,6,238388.0,4,3,3,10,Loyal Customers
C16757,14,4,238364.0,5,2,3,10,Loyal Customers
C19070,131,7,238346.0,2,4,3,9,Potential Customers
C16317,10,8,238335.5,5,4,3,12,Loyal Customers
C17842,88,10,238312.5,2,5,3,10,Loyal Customers
C04448,21,4,238302.0,4,2,3,9,Potential Customers
C00994,3,4,238294.0,5,2,3,10,Loyal Customers
C00386,412,3,238284.5,1,1,3,5,At Risk
C10783,11,5,238267.0,5,3,3,11,Loyal Customers
C12285,1,5,238248.0,5,3,3,11,Loyal Customers
C09540,5,8,238242.0,5,4,3,12,Loyal Customers
C16111,51,7,238215.5,3,4,3,10,Loyal Customers
C11573,26,4,238205.5,4,2,3,9,Potential Customers
C16047,215,8,238162.5,1,4,3,8,Potential Customers
C17124,35,5,238158.0,4,3,3,10,Loyal Customers
C16242,108,5,238143.5,2,3,3,8,Potential Customers
C13428,85,4,238133.0,2,2,3,7,Potential Customers
C09347,2,8,238115.5,5,4,3,12,Loyal Customers
C19758,57,4,238113.5,3,2,3,8,Potential Customers
C00680,51,3,238108.5,3,1,3,7,Potential Customers
C14286,3,7,238101.0,5,4,3,12,Loyal Customers
C12219,2,8,238028.5,5,4,3,12,Loyal Customers
C10956,3,8,238023.0,5,4,3,12,Loyal Customers
C09883,50,4,238014.0,3,2,3,8,Potential Customers
C10725,137,4,237996.0,2,2,3,7,Potential Customers
C02105,239,3,237965.5,1,1,3,5,At Risk
C12230,57,5,237954.5,3,3,3,9,Potential Customers
C17513,46,2,237945.5,3,1,3,7,Potential Customers
C13442,179,6,237926.0,2,3,3,8,Potential Customers
C13519,33,6,237913.5,4,3,3,10,Loyal Customers
C18724,6,5,237912.0,5,3,3,11,Loyal Customers
C02212,20,4,237909.0,4,2,3,9,Potential Customers
C09813,9,6,237901.5,5,3,3,11,Loyal Customers
C01768,19,4,237888.0,4,2,3,9,Potential Customers
C13008,42,7,237848.5,3,4,3,10,Loyal Customers
C04596,39,5,237845.0,4,3,3,10,Loyal Customers
C00268,40,6,237843.0,3,3,3,9,Potential Customers
C14835,44,6,237834.5,3,3,3,9,Potential Customers
C09561,77,4,237813.0,3,2,3,8,Potential Customers
C16435,83,4,237736.5,2,2,3,7,Potential Customers
C00714,97,5,237735.5,2,3,3,8,Potential Customers
C04876,152,6,237686.5,2,3,3,8,Potential Customers
C08570,398,2,237668.0,1,1,3,5,At Risk
C10635,4,5,237648.0,5,3,3,11,Loyal Customers
C01021,25,6,237645.0,4,3,3,10,Loyal Customers
C15785,488,2,237624.5,1,1,3,5,At Risk
C12881,6,3,237619.5,5,1,3,9,Potential Customers
C14013,215,5,237608.5,1,3,3,7,Potential Customers
C07007,66,6,237601.0,3,3,3,9,Potential Customers
C03065,156,6,237556.5,2,3,3,8,Potential Customers
C15709,40,5,237555.0,3,3,3,9,Potential Customers
C07101,296,3,237488.5,1,1,3,5,At Risk
C08377,154,7,237470.0,2,4,3,9,Potential Customers
C03596,20,3,237469.0,4,1,3,8,Potential Customers
C13098,31,11,237451.5,4,5,3,12,Loyal Customers
C16811,115,6,237445.5,2,3,3,8,Potential Customers
C04625,79,6,237431.5,3,3,3,9,Potential Customers
C10580,70,5,237420.0,3,3,3,9,Potential Customers
C00771,5,9,237419.5,5,5,3,13,Champions
C12586,38,7,237401.5,4,4,3,11,Loyal Customers
C00504,7,2,237393.5,5,1,3,9,Potential Customers
C03469,98,5,237341.5,2,3,3,8,Potential Customers
C15606,104,6,237334.0,2,3,3,8,Potential Customers
C02564,110,3,237310.0,2,1,3,6,At Risk
C14199,1,6,237270.0,5,3,3,11,Loyal Customers
C01180,56,6,237263.0,3,3,3,9,Potential Customers
C02907,46,3,237251.5,3,1,3,7,Potential Customers
C11069,21,5,237244.5,4,3,3,10,Loyal Customers
C01852,71,6,237235.5,3,3,3,9,Potential Customers
C15564,5,5,237223.5,5,3,3,11,Loyal Customers
C18347,29,5,237177.0,4,3,3,10,Loyal Customers
C16138,97,3,237148.5,2,1,3,6,At Risk
C08441,34,6,237100.5,4,3,3,10,Loyal Customers
C06651,126,3,237075.5,2,1,3,6,At Risk
C12149,15,5,237068.5,5,3,3,11,Loyal Customers
C13028,9,5,237068.5,5,3,3,11,Loyal Customers
C13183,40,7,237045.5,3,4,3,10,Loyal Customers
C17445,8,6,237018.5,5,3,3,11,Loyal Customers
C15683,2,8,237013.5,5,4,3,12,Loyal Customers
C01705,38,4,236987.5,4,2,3,9,Potential Customers
C18533,2,6,236979.5,5,3,3,11,Loyal Customers
C03572,2,6,236954.0,5,3,3,11,Loyal Customers
C08189,5,3,236896.5,5,1,3,9,Potential Customers
C10302,202,4,236854.0,1,2,3,6,At Risk
C06145,26,7,236852.5,4,4,3,11,Loyal Customers
C17400,114,5,236849.0,2,3,3,8,Potential Customers
C12446,38,4,236842.0,4,2,3,9,Potential Customers
C04173,107,5,236839.5,2,3,3,8,Potential Customers
C18936,9,3,236837.0,5,1,3,9,Potential Customers
C06783,42,7,236790.0,3,4,3,10,Loyal Customers
C07193,47,7,236777.5,3,4,3,10,Loyal Customers
C02171,17,7,236764.0,5,4,3,12,Loyal Customers
C15482,33,7,236744.5,4,4,3,11,Loyal Customers
C00445,41,8,236714.0,3,4,3,10,Loyal Customers
C14491,11,3,236703.0,5,1,3,9,Potential Customers
C17681,168,3,236696.0,2,1,3,6,At Risk
C19754,64,4,236662.5,3,2,3,8,Potential Customers
C14151,16,5,236627.0,5,3,3,11,Loyal Customers
C06701,110,4,236613.0,2,2,3,7,Potential Customers
C11513,97,4,236573.0,2,2,3,7,Potential Customers
C16225,1,5,236556.0,5,3,3,11,Loyal Customers
C10372,21,6,236554.5,4,3,3,10,Loyal Customers
C13859,109,5,236511.0,2,3,3,8,Potential Customers
C12307,2,5,236465.5,5,3,3,11,Loyal Customers
C10354,66,6,236449.5,3,3,3,9,Potential Customers
C05158,235,6,236426.0,1,3,3,7,Potential Customers
C13042,8,7,236412.5,5,4,3,12,Loyal Customers
C09131,1,4,236372.5,5,2,3,10,Loyal Customers
C00146,166,5,236360.0,2,3,3,8,Potential Customers
C10322,18,4,236342.0,4,2,3,9,Potential Customers
C15843,4,2,236335.0,5,1,3,9,Potential Customers
C10121,84,7,236318.5,2,4,3,9,Potential Customers
C13153,106,4,236259.0,2,2,3,7,Potential Customers
C05940,273,3,236238.5,1,1,3,5,At Risk
C02565,74,5,236222.0,3,3,3,9,Potential Customers
C13983,131,2,236220.0,2,1,3,6,At Risk
C08228,76,4,236218.5,3,2,3,8,Potential Customers
C16356,85,4,236199.0,2,2,3,7,Potential Customers
C19776,35,3,236188.5,4,1,3,8,Potential Customers
C09613,16,9,236186.5,5,5,3,13,Champions
C19574,116,4,236135.0,2,2,3,7,Potential Customers
C19860,20,4,236116.0,4,2,3,9,Potential Customers
C16875,4,6,236084.0,5,3,3,11,Loyal Customers
C09870,82,3,236070.0,2,1,3,6,At Risk
C16109,42,7,236029.0,3,4,3,10,Loyal Customers
C15081,102,7,235979.5,2,4,3,9,Potential Customers
C14984,157,3,235968.0,2,1,3,6,At Risk
C16150,17,5,235930.5,5,3,3,11,Loyal Customers
C09108,16,6,235920.0,5,3,3,11,Loyal Customers
C10242,30,9,235900.5,4,5,3,12,Loyal Customers
C02295,1,5,235882.0,5,3,3,11,Loyal Customers
C18794,3,5,235808.5,5,3,3,11,Loyal Customers
C11588,68,5,235759.5,3,3,3,9,Potential Customers
C05368,53,3,235759.0,3,1,3,7,Potential Customers
C10255,73,9,235692.5,3,5,3,11,Loyal Customers
C13280,161,2,235645.0,2,1,3,6,At Risk
C09103,23,4,235644.5,4,2,3,9,Potential Customers
C18267,56,5,235617.5,3,3,3,9,Potential Customers
C14999,15,6,235609.0,5,3,3,11,Loyal Customers
C07226,23,4,235593.0,4,2,3,9,Potential Customers
C16384,6,5,235580.0,5,3,3,11,Loyal Customers
C07566,9,6,235569.0,5,3,3,11,Loyal Customers
C09052,1,4,235524.0,5,2,3,10,Loyal Customers
C05842,6,5,235511.5,5,3,3,11,Loyal Customers
C09844,41,6,235495.5,3,3,3,9,Potential Customers
C13500,124,5,235479.0,2,3,3,8,Potential Customers
C13016,32,5,235470.0,4,3,3,10,Loyal Customers
C11726,48,6,235467.0,3,3,3,9,Potential Customers
C16420,24,4,235451.5,4,2,3,9,Potential Customers
C00257,4,4,235422.0,5,2,3,10,Loyal Customers
C03985,15,9,235410.0,5,5,3,13,Champions
C15562,54,7,235383.0,3,4,3,10,Loyal Customers
C14378,1,6,235358.0,5,3,3,11,Loyal Customers
C07044,36,5,235345.0,4,3,3,10,Loyal Customers
C04684,45,4,235318.0,3,2,3,8,Potential Customers
C06765,3,6,235315.5,5,3,3,11,Loyal Customers
C05000,81,7,235301.5,2,4,3,9,Potential Customers
C04746,44,5,235268.0,3,3,3,9,Potential Customers
C01771,105,7,235241.5,2,4,3,9,Potential Customers
C08881,3,4,235219.5,5,2,3,10,Loyal Customers
C11196,35,3,235219.5,4,1,3,8,Potential Customers
C12918,87,5,235217.0,2,3,3,8,Potential Customers
C03116,84,10,235211.0,2,5,3,10,Loyal Customers
C12599,177,4,235196.0,2,2,3,7,Potential Customers
C02238,2,6,235194.0,5,3,3,11,Loyal Customers
C06678,3,6,235181.5,5,3,3,11,Loyal Customers
C14656,96,4,235157.0,2,2,3,7,Potential Customers
C15808,67,6,235132.5,3,3,3,9,Potential Customers
C04077,9,6,235122.0,5,3,3,11,Loyal Customers
C12662,50,6,235096.5,3,3,3,9,Potential Customers
C10265,188,6,235083.0,1,3,3,7,Potential Customers
C08219,10,4,235050.0,5,2,3,10,Loyal Customers
C01413,236,5,235021.5,1,3,3,7,Potential Customers
C08360,13,4,235016.5,5,2,3,10,Loyal Customers
C04134,180,3,234977.0,2,1,3,6,At Risk
C08627,15,3,234938.0,5,1,3,9,Potential Customers
C03122,2,5,234924.0,5,3,3,11,Loyal Customers
C01903,86,6,234918.5,2,3,3,8,Potential Customers
C08658,47,5,234914.0,3,3,3,9,Potential Customers
C00349,156,5,234880.0,2,3,3,8,Potential Customers
C04573,44,5,234858.5,3,3,3,9,Potential Customers
C18111,302,4,234839.5,1,2,3,6,At Risk
C11941,35,5,234813.5,4,3,3,10,Loyal Customers
C10887,6,4,234789.5,5,2,3,10,Loyal Customers
C06036,9,3,234783.0,5,1,3,9,Potential Customers
C09283,21,6,234768.5,4,3,3,10,Loyal Customers
C19760,187,5,234764.5,1,3,3,7,Potential Customers
C06858,116,7,234732.5,2,4,3,9,Potential Customers
C16357,2,4,234699.0,5,2,3,10,Loyal Customers
C00555,71,6,234694.0,3,3,3,9,Potential Customers
C11238,1,7,234629.5,5,4,3,12,Loyal Customers
C18337,95,5,234595.0,2,3,3,8,Potential Customers
C07808,113,4,234559.0,2,2,3,7,Potential Customers
C15006,23,2,234533.0,4,1,3,8,Potential Customers
C10558,32,5,234515.5,4,3,3,10,Loyal Customers
C14161,38,7,234503.5,4,4,3,11,Loyal Customers
C00169,39,3,234482.0,4,1,3,8,Potential Customers
